"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
0.00457439223281943,0.0359847548262875,0.0707203926782279,0.035813557486571,0.0783232597612288,0.000216280234323557,0.0475481102408396,8.89507982923774e-05,4.49746996793264e-05,NA
0.00411100953627822,0.00238007633150881,0.00100454091120004,0.000715766912413572,0.000347950304350741,0.000281561934201711,0.000213421126739067,0.000129739127507653,6.08513754165952e-05,NA
6.86886031404737e-07,1.8530746837585e-06,2.48895078696191e-07,7.92292507986021e-07,1.18486354611635e-06,1.08684137438984e-06,5.61621377786206e-07,2.06471373010151e-06,4.75260304351829e-07,NA
